RSSI0 OMNI,RSSI1 OMNI,CINR0 OMNI,CINR1 OMNI,RSSI0 PARABOLIC,RSSI1 PARABOLIC,CINR0 PARABOLIC,CINR1 PARABOLIC,Radio Distance Clean,Radio Distance Noise,GPS Distance Clean,GPS Distance Noise,Longitude,Latitude,Drone Speed,Drone Climb,Drone Altitude,Barometer Altitude,Home to drone bearing,Home to drone elevation,Accelerometer,GPS Spoofing
-75,-76,29,29,-59,-59,46,47,2264.169401,2237.292847,2264.169401,2256.023325,34.76169,32.021612,17.20648,0.014695,37.992287,37.596818,313.483415,0.953018,-0.035094,0
-74,-76,31,29,-58,-59,47,46,2272.523451,2306.869434,2272.523451,2272.19074,34.761423,32.021583,17.171386,0.014665,38.089071,37.560669,313.104013,0.949885,-0.035094,0
-75,-74,32,30,-59,-59,46,46,2280.959017,2197.187124,2280.959017,2284.79301,34.761245,32.021587,17.136293,0.014635,37.324528,37.643788,312.728172,0.94674,-0.035094,0
-74,-77,30,31,-59,-59,46,46,2289.474411,2248.048398,2289.474411,2290.584723,34.761136,32.021563,17.101199,0.014605,38.076187,37.583008,312.355878,0.943585,-0.035094,0
-74,-75,30,31,-58,-59,45,46,2298.06796,2323.791697,2298.06796,2301.668043,34.760927,32.021515,17.066106,0.014575,36.717989,37.919952,311.987113,0.940421,-0.035094,0
-76,-75,30,30,-58,-58,46,46,2306.738012,2439.689108,2306.738012,2303.548759,34.760805,32.021425,17.031012,0.014545,37.171713,37.805132,311.62186,0.937248,-0.035094,0
-75,-75,30,30,-59,-58,46,45,2315.482934,2325.377572,2315.482934,2311.248694,34.760629,32.02136,16.995919,0.014515,37.784203,37.852228,311.260101,0.934068,-0.035094,0
-75,-75,30,30,-59,-60,46,46,2324.301109,2260.079212,2324.301109,2322.839082,34.76043,32.021325,16.960825,0.014485,37.120761,37.749244,310.901816,0.930882,-0.035094,0
-75,-77,30,29,-59,-59,46,46,2333.190943,2352.281203,2333.190943,2332.37626,34.760249,32.021278,16.925731,0.014455,37.595582,37.738109,310.546985,0.927691,-0.035094,0
-75,-74,29,30,-59,-58,47,47,2342.150858,2317.949695,2342.150858,2338.815233,34.760138,32.021257,16.890638,0.014425,38.370599,37.852361,310.195588,0.924496,-0.035094,0
-75,-75,30,30,-59,-60,47,46,2351.179296,2235.202731,2351.179296,2347.525288,34.76001,32.021249,16.855544,0.014395,37.467232,37.949929,309.847603,0.921297,-0.035094,0
-75,-77,29,29,-61,-61,45,45,2360.274719,2310.574322,2360.274719,2362.274943,34.759726,32.021166,16.820451,0.014365,37.344158,37.80471,309.503008,0.918096,-0.035094,0
-76,-76,29,28,-60,-61,45,45,2369.435607,2335.354719,2369.435607,2377.04121,34.75952,32.021162,16.785357,0.014335,37.753422,37.811563,309.161782,0.914894,-0.035094,0
-76,-76,29,28,-60,-60,44,45,2378.660462,2363.185938,2378.660462,2379.736784,34.75944,32.021117,16.750263,0.014305,37.828138,37.768832,308.8239,0.911691,-0.035094,0
-74,-75,29,28,-60,-60,45,45,2387.947803,2362.7429,2387.947803,2386.114431,34.759288,32.021048,16.71517,0.014275,38.009669,37.765534,308.48934,0.908489,-0.035094,0
-76,-76,31,29,-59,-61,45,45,2397.29617,2387.073823,2397.29617,2393.028217,34.759123,32.020972,16.680076,0.014245,37.047623,38.099486,308.158076,0.905287,-0.035094,0
-77,-74,29,29,-59,-60,43,45,2406.704121,2403.130051,2406.704121,2407.490376,34.758928,32.020972,16.644983,0.014215,38.268984,37.650184,307.830085,0.902087,-0.035094,0
-75,-74,29,29,-60,-60,45,45,2416.170235,2438.552646,2416.170235,2412.810155,34.758757,32.020862,16.609889,0.014185,37.803074,37.881692,307.505342,0.89889,-0.035094,0
-76,-76,29,29,-60,-61,46,45,2425.693111,2457.623516,2425.693111,2418.778882,34.758642,32.020822,16.574795,0.014155,38.490814,37.893428,307.183821,0.895696,-0.035094,0
-76,-76,28,28,-60,-60,47,45,2435.271364,2530.604444,2435.271364,2438.038902,34.758349,32.02078,16.539702,0.014125,37.94089,38.012706,306.865496,0.892506,-0.035094,0
-76,-76,30,29,-60,-60,45,45,2444.903632,2422.55022,2444.903632,2446.258593,34.758226,32.020763,16.504608,0.014095,37.926856,38.058057,306.550343,0.889321,-0.035094,0
-76,-76,29,31,-60,-61,45,45,2454.588571,2385.172824,2454.588571,2458.921981,34.758057,32.020761,16.469515,0.014065,38.157423,37.782055,306.238333,0.886141,-0.035094,0
-76,-76,29,28,-62,-60,44,45,2464.324856,2448.444512,2464.324856,2457.463094,34.757992,32.020662,16.434421,0.014035,38.390996,37.780055,305.929442,0.882967,-0.035094,0
-76,-75,30,29,-60,-59,45,45,2474.111182,2393.894807,2474.111182,2478.266553,34.757689,32.020626,16.399328,0.014005,38.782335,37.994326,305.623642,0.879799,-0.035094,0
-76,-76,31,28,-60,-60,46,45,2483.94626,2412.577202,2483.94626,2485.73689,34.757579,32.020611,16.364234,0.013975,38.088513,37.957895,305.320906,0.876639,-0.035094,0
-77,-76,29,29,-60,-60,45,45,2493.828825,2506.621495,2493.828825,2493.134486,34.75735,32.02045,16.32914,0.013945,38.384866,37.992257,305.021207,0.873486,-0.035094,0
-76,-75,29,29,-60,-59,45,43,2503.757625,2579.763884,2503.757625,2503.764542,34.757244,32.020487,16.294047,0.013916,37.551233,38.126013,304.724517,0.870341,-0.035094,0
-77,-76,29,29,-60,-59,45,45,2513.731431,2547.3733,2513.731431,2513.200668,34.757089,32.020446,16.258953,0.013886,38.045752,37.925869,304.430811,0.867205,-0.035094,0
-76,-76,29,29,-60,-60,45,45,2523.749031,2540.747398,2523.749031,2520.793854,34.756966,32.020414,16.22386,0.013856,37.947905,37.939477,304.140058,0.864078,-0.035094,0
-76,-78,29,30,-60,-61,45,45,2533.80923,2535.845726,2533.80923,2531.654321,34.756788,32.020366,16.188766,0.013826,38.553672,37.833961,303.852233,0.86096,-0.035094,0
-76,-76,29,29,-60,-58,44,44,2543.910854,2489.626438,2543.910854,2544.149234,34.756575,32.020297,16.153672,0.013796,38.443105,38.050044,303.567308,0.857853,-0.035094,0
-76,-75,29,28,-60,-59,47,45,2554.052744,2568.965354,2554.052744,2552.983029,34.756453,32.020284,16.118579,0.013766,38.847817,38.072218,303.285254,0.854756,-0.035094,0
-76,-76,29,29,-60,-60,45,45,2564.233761,2543.482249,2564.233761,2561.453951,34.7563,32.020224,16.083485,0.013736,38.529129,38.187148,303.006045,0.851669,-0.035094,0
-76,-76,29,29,-60,-60,44,45,2574.452782,2624.518198,2574.452782,2577.712052,34.756106,32.020239,16.048392,0.013706,38.671206,37.841681,302.729651,0.848594,-0.035094,0
-77,-76,29,26,-60,-61,45,45,2584.708703,2556.862612,2584.708703,2582.883748,34.755963,32.020135,16.013298,0.013676,37.687666,38.108382,302.456046,0.845531,-0.035094,0
-76,-76,29,29,-60,-60,45,45,2595.000436,2629.284876,2595.000436,2595.171386,34.755813,32.020142,15.978205,0.013646,38.621587,38.22426,302.185202,0.842479,-0.035094,0
-76,-76,29,31,-61,-60,45,45,2605.326911,2579.499769,2605.326911,2613.992052,34.755583,32.020149,15.943111,0.013616,38.248097,38.151048,301.91709,0.83944,-0.035094,0
-75,-76,29,28,-59,-60,45,45,2615.687074,2622.93266,2615.687074,2620.038447,34.755394,32.019994,15.908017,0.013586,38.235365,38.095048,301.651684,0.836414,-0.035094,0
-76,-75,28,29,-60,-60,45,47,2626.079889,2594.522472,2626.079889,2630.023659,34.755256,32.019974,15.872924,0.013556,37.950952,38.130319,301.388955,0.8334,-0.035094,0
-74,-76,29,29,-58,-60,46,45,2636.504336,2674.522327,2636.504336,2636.194491,34.755109,32.019875,15.83783,0.013526,39.035653,38.371165,301.128877,0.830399,-0.035094,0
-76,-76,29,28,-60,-60,47,45,2646.95941,2629.031505,2646.95941,2649.022473,34.754981,32.019918,15.802737,0.013496,38.440631,38.094915,300.871421,0.827412,-0.035094,0
-77,-77,28,28,-61,-61,44,43,2657.444123,2697.126644,2657.444123,2651.500089,34.754881,32.019819,15.767643,0.013466,37.856436,38.233305,300.61656,0.824438,-0.035094,0
-77,-77,27,27,-62,-61,45,43,2667.957504,2716.586712,2667.957504,2663.958964,34.754737,32.019833,15.732549,0.013436,38.559495,38.257234,300.364267,0.821479,-0.035094,0
-77,-77,28,28,-62,-62,44,44,2678.498597,2580.188429,2678.498597,2677.25676,34.754508,32.019737,15.697456,0.013406,38.070513,38.262572,300.114515,0.818533,-0.035094,0
-77,-77,29,29,-60,-61,44,44,2689.06646,2762.559439,2689.06646,2687.06683,34.75439,32.01974,15.662362,0.013376,38.434669,38.305899,299.867277,0.815602,-0.035094,0
-77,-77,29,28,-61,-61,45,44,2699.660168,2714.952951,2699.660168,2699.316317,34.75417,32.019635,15.627269,0.013346,38.129642,38.285131,299.622525,0.812685,-0.035094,0
-77,-77,28,28,-61,-61,44,43,2710.278811,2725.642976,2710.278811,2708.426599,34.754042,32.01961,15.592175,0.013316,38.962475,38.41488,299.380234,0.809783,-0.035094,0
-77,-76,28,28,-61,-61,45,44,2720.921494,2779.813796,2720.921494,2721.058401,34.753896,32.019621,15.557081,0.013286,38.299173,38.2547,299.140377,0.806896,-0.035094,0
-77,-77,28,28,-61,-62,44,44,2731.587334,2808.348674,2731.587334,2724.082904,34.753822,32.019564,15.521988,0.013256,38.696432,38.342783,298.902927,0.804024,-0.035094,0
-77,-77,29,29,-61,-61,44,42,2742.275467,2812.278496,2742.275467,2739.778656,34.753576,32.019477,15.486894,0.013226,38.617649,38.207769,298.667858,0.801167,-0.035094,0
-79,-78,29,28,-61,-61,43,44,2752.98504,2690.061399,2752.98504,2752.427588,34.753355,32.01937,15.451801,0.013196,38.487552,38.35084,298.435143,0.798326,-0.035094,0
-77,-77,28,28,-62,-61,44,44,2763.715214,2753.056908,2763.715214,2757.034461,34.753309,32.019385,15.416707,0.013166,38.347732,38.508849,298.204758,0.7955,-0.035094,0
-78,-78,28,29,-60,-63,44,44,2774.465165,2718.866959,2774.465165,2773.953224,34.753129,32.019422,15.381614,0.013136,38.478746,38.326149,297.976676,0.792689,-0.035094,0
-77,-77,28,28,-61,-61,42,44,2785.234083,2786.345117,2785.234083,2785.263634,34.752927,32.019315,15.34652,0.013106,38.34524,38.383745,297.750872,0.789894,-0.035094,0
-77,-77,28,26,-60,-61,44,44,2796.02117,2867.270587,2796.02117,2798.245549,34.752758,32.019293,15.311426,0.013076,38.842462,38.399962,297.527321,0.787116,-0.035094,0
-77,-77,28,27,-62,-61,44,43,2806.825642,2792.322939,2806.825642,2801.086987,34.752666,32.019198,15.276333,0.013046,38.471992,38.554311,297.305997,0.784352,-0.035094,0
-78,-77,28,27,-60,-62,44,43,2817.646728,2779.454383,2817.646728,2823.187632,34.752432,32.019246,15.241239,0.013016,38.696717,38.4856,297.086875,0.781605,-0.035094,0
-77,-78,29,28,-61,-61,44,44,2828.483669,2823.888827,2828.483669,2816.615226,34.752423,32.0191,15.206146,0.012986,39.171723,38.65156,296.869931,0.778874,-0.035094,0
-78,-77,28,28,-61,-61,44,46,2839.335721,2812.387612,2839.335721,2834.150351,34.752267,32.019188,15.171052,0.012956,38.119225,38.43488,296.655141,0.776159,-0.035094,0
-77,-77,28,27,-61,-61,44,44,2850.20215,2793.53493,2850.20215,2847.461271,34.752025,32.019045,15.135958,0.012926,38.975372,38.523129,296.44248,0.773461,-0.035094,0
-77,-77,28,28,-62,-61,44,44,2861.082234,2894.456542,2861.082234,2856.86418,34.751902,32.019026,15.100865,0.012897,38.949817,38.514703,296.231923,0.770778,-0.035094,0
-77,-77,28,27,-60,-60,44,44,2871.975265,2814.207461,2871.975265,2868.162875,34.751698,32.018902,15.065771,0.012867,38.269059,38.494416,296.023448,0.768112,-0.035094,0
-77,-77,28,28,-60,-61,44,43,2882.880545,2888.692352,2882.880545,2882.829256,34.75152,32.018892,15.030678,0.012837,37.832799,38.422197,295.817031,0.765462,-0.035094,0
-76,-76,28,29,-62,-61,44,44,2893.797389,2938.078615,2893.797389,2902.590905,34.751356,32.019012,14.995584,0.012807,38.384566,38.571033,295.612647,0.762828,-0.035094,0
-77,-77,27,28,-61,-61,45,43,2904.725122,2910.340284,2904.725122,2904.868245,34.75122,32.018818,14.96049,0.012777,39.101665,38.415106,295.410275,0.760211,-0.035094,0
-77,-77,28,30,-61,-59,43,44,2915.663081,2876.199422,2915.663081,2918.937599,34.751097,32.018894,14.925397,0.012747,39.458296,38.621809,295.209891,0.75761,-0.035094,0
-76,-77,28,27,-61,-61,44,44,2926.610616,3055.187943,2926.610616,2928.48282,34.750963,32.018853,14.890303,0.012717,38.282261,38.446438,295.011472,0.755026,-0.035094,0
-77,-77,28,29,-61,-61,47,44,2937.567084,2955.69776,2937.567084,2940.290557,34.750747,32.018711,14.85521,0.012687,38.458503,38.45659,294.814997,0.752457,-0.035094,0
-77,-75,28,30,-61,-61,44,44,2948.531855,2939.649368,2948.531855,2945.954799,34.750671,32.018693,14.820116,0.012657,38.518411,38.470435,294.620442,0.749906,-0.035094,0
-77,-77,28,30,-61,-61,44,43,2959.504309,2956.723882,2959.504309,2960.988247,34.750463,32.018632,14.785023,0.012627,39.180682,38.760917,294.427785,0.74737,-0.035094,0
-77,-77,28,28,-61,-61,44,44,2970.483838,3058.666478,2970.483838,2973.172647,34.750319,32.018626,14.749929,0.012597,39.383536,38.58166,294.237006,0.744851,-0.035094,0
-78,-79,27,28,-62,-62,42,44,2981.469841,2985.500286,2981.469841,2982.768663,34.750195,32.018602,14.714835,0.012567,39.74243,38.732032,294.048082,0.742349,-0.035094,0
-78,-78,27,28,-62,-62,43,45,2992.46173,3012.904755,2992.46173,2994.855003,34.750048,32.018589,14.679742,0.012537,38.689703,38.498843,293.860992,0.739863,-0.035094,0
-78,-78,28,26,-62,-62,43,43,3003.458924,2939.929814,3003.458924,3006.663278,34.749897,32.018562,14.644648,0.012507,38.384057,38.599741,293.675716,0.737393,-0.035094,0
-77,-78,27,27,-62,-62,43,43,3014.460855,2987.610313,3014.460855,3017.534584,34.749749,32.018519,14.609555,0.012477,38.296508,38.715942,293.492231,0.734939,-0.035094,0
-79,-78,26,27,-62,-61,43,42,3025.466961,3045.026291,3025.466961,3023.373658,34.749621,32.0184,14.574461,0.012447,38.397808,38.573003,293.310518,0.732502,-0.035094,0
-78,-78,27,27,-62,-63,44,43,3036.476691,3093.938344,3036.476691,3038.532947,34.749495,32.018495,14.539367,0.012417,38.643121,38.848266,293.130556,0.73008,-0.035094,0
-77,-76,26,27,-62,-64,43,43,3047.489504,3059.093981,3047.489504,3054.241554,34.749259,32.018388,14.504274,0.012387,39.403183,38.739089,292.952326,0.727675,-0.035094,0
-79,-78,28,27,-62,-62,43,42,3058.504867,3074.930478,3058.504867,3064.540698,34.749131,32.018367,14.46918,0.012357,38.534753,38.763966,292.775806,0.725287,-0.035094,0
-78,-78,27,27,-62,-61,43,43,3069.522256,3122.013452,3069.522256,3073.672453,34.748982,32.018278,14.434087,0.012327,39.655841,38.706948,292.600978,0.722914,-0.035094,0
-78,-78,27,27,-61,-62,43,44,3080.541155,3008.864524,3080.541155,3081.558247,34.74888,32.018255,14.398993,0.012297,39.911915,38.811635,292.427822,0.720557,-0.035094,0
-78,-79,27,25,-62,-62,44,42,3091.561057,3180.264242,3091.561057,3091.723926,34.748738,32.018202,14.363899,0.012267,38.224755,38.636194,292.256318,0.718217,-0.035094,0
-80,-79,26,26,-62,-62,43,42,3102.581465,3086.041282,3102.581465,3101.71993,34.748613,32.01818,14.328806,0.012237,39.240974,38.799674,292.086448,0.715892,-0.035094,0
-78,-78,28,27,-62,-62,43,43,3113.601887,3075.222804,3113.601887,3113.196273,34.748418,32.018046,14.293712,0.012207,38.684276,38.671626,291.918193,0.713583,-0.035094,0
-79,-77,27,28,-62,-61,42,44,3124.621842,3116.405286,3124.621842,3127.923584,34.748276,32.018101,14.258619,0.012177,39.598729,38.557976,291.751535,0.71129,-0.035094,0
-78,-78,27,28,-62,-61,44,43,3135.640856,3189.958692,3135.640856,3135.590271,34.748169,32.01806,14.223525,0.012147,38.315359,38.614631,291.586454,0.709013,-0.035094,0
-77,-77,29,27,-61,-62,42,43,3146.658463,3156.370581,3146.658463,3147.134637,34.748037,32.018058,14.188432,0.012117,38.857066,38.969648,291.422933,0.706752,-0.035094,0
-78,-78,27,27,-61,-62,43,42,3157.674203,3226.599489,3157.674203,3158.481324,34.747905,32.018052,14.153338,0.012087,39.465297,38.855225,291.260955,0.704506,-0.035094,0
-79,-79,26,28,-62,-61,43,43,3168.687625,3165.725056,3168.687625,3166.487516,34.747746,32.017904,14.118244,0.012057,38.381742,38.790272,291.1005,0.702276,-0.035094,0
-78,-78,27,28,-62,-62,43,43,3179.698286,3124.03298,3179.698286,3183.0799,34.74757,32.01793,14.083151,0.012027,38.890906,38.733511,290.941553,0.700061,-0.035094,0
-78,-79,27,27,-62,-64,43,43,3190.70575,3239.709708,3190.70575,3191.397101,34.747443,32.017858,14.048057,0.011997,39.657965,38.901837,290.784094,0.697862,-0.035094,0
-79,-78,27,27,-62,-62,43,42,3201.709587,3208.950296,3201.709587,3199.468467,34.747328,32.017804,14.012964,0.011967,38.805863,38.901728,290.628109,0.695678,-0.035094,0
-78,-78,27,28,-62,-62,43,43,3212.709375,3162.317334,3212.709375,3214.983345,34.74715,32.0178,13.97787,0.011937,39.557167,38.895126,290.473579,0.69351,-0.035094,0
-78,-78,27,26,-62,-62,44,42,3223.704698,3147.64763,3223.704698,3223.218248,34.747054,32.017793,13.942776,0.011907,39.219356,38.826447,290.320488,0.691356,-0.035094,0
-78,-78,26,27,-62,-62,42,43,3234.695148,3258.050472,3234.695148,3233.713791,34.746894,32.017698,13.907683,0.011877,38.633106,39.10097,290.168819,0.689218,-0.035094,0
-77,-78,27,28,-62,-64,42,43,3245.680324,3282.345415,3245.680324,3246.45665,34.746732,32.017656,13.872589,0.011848,38.946352,38.648869,290.018557,0.687095,-0.035094,0
-78,-78,27,26,-62,-62,43,43,3256.659828,3307.334889,3256.659828,3250.225977,34.746664,32.017595,13.837496,0.011818,38.634729,38.986729,289.869686,0.684987,-0.035094,0
-78,-77,27,28,-62,-62,43,43,3267.633273,3311.958061,3267.633273,3260.129466,34.746539,32.017565,13.802402,0.011788,38.591067,38.8956,289.722188,0.682894,-0.035094,0
-78,-78,26,27,-62,-62,43,41,3278.600276,3258.244311,3278.600276,3282.767444,34.746309,32.017622,13.767308,0.011758,38.791523,39.036725,289.57605,0.680815,-0.035094,0
-78,-78,27,27,-62,-63,43,44,3289.560461,3371.072488,3289.560461,3287.174118,34.746239,32.017574,13.732215,0.011728,39.105235,38.945708,289.431255,0.678751,-0.035094,0
-79,-79,27,26,-62,-62,44,43,3300.513456,3345.601033,3300.513456,3305.859785,34.746018,32.017547,13.697121,0.011698,38.621627,39.064099,289.287789,0.676703,-0.035094,0
-78,-79,27,27,-61,-62,43,43,3311.458897,3195.906936,3311.458897,3314.352179,34.745853,32.017377,13.662028,0.011668,38.268927,38.893937,289.145636,0.674668,-0.035094,0
-78,-78,26,28,-62,-62,43,43,3322.396426,3324.816188,3322.396426,3319.929334,34.745808,32.017421,13.626934,0.011638,38.754454,38.836394,289.004781,0.672648,-0.035094,0
-77,-78,27,29,-62,-61,43,43,3333.325691,3318.284798,3333.325691,3345.129979,34.745535,32.017444,13.591841,0.011608,38.101319,38.964158,288.86521,0.670643,-0.035094,0
-78,-79,26,26,-62,-63,44,42,3344.246342,3322.319199,3344.246342,3343.582929,34.745502,32.017319,13.556747,0.011578,39.264903,38.927391,288.726908,0.668651,-0.035094,0
-79,-79,26,27,-65,-63,42,42,3355.15804,3372.607918,3355.15804,3353.312306,34.745413,32.017368,13.521653,0.011548,37.876305,39.155467,288.589861,0.666674,-0.035094,0
-77,-79,24,26,-63,-63,42,42,3366.060448,3380.134266,3366.060448,3356.858071,34.745335,32.017271,13.48656,0.011518,39.239406,39.025793,288.454055,0.664712,-0.035094,0
-78,-78,27,26,-63,-62,42,42,3376.953236,3377.369024,3376.953236,3375.812636,34.745115,32.01725,13.451466,0.011488,38.929131,39.074312,288.319476,0.662763,-0.035094,0
-79,-79,26,25,-63,-63,42,43,3387.836076,3338.669143,3387.836076,3384.142731,34.744992,32.017174,13.416373,0.011458,39.128862,39.018544,288.18611,0.660828,-0.035094,0
-80,-79,27,26,-63,-64,42,42,3398.70865,3437.866333,3398.70865,3403.426249,34.744766,32.017144,13.381279,0.011428,38.658604,38.955411,288.053944,0.658907,-0.035094,0
-79,-80,27,26,-63,-62,43,43,3409.570642,3381.665425,3409.570642,3407.491688,34.744713,32.017125,13.346185,0.011398,38.998211,39.180785,287.922965,0.657,-0.035094,0
-79,-77,26,25,-63,-63,41,42,3420.421741,3500.47029,3420.421741,3430.401543,34.744457,32.017121,13.311092,0.011368,39.147131,38.926825,287.793158,0.655106,-0.035094,0
-79,-79,26,26,-63,-63,42,42,3431.261642,3380.948684,3431.261642,3431.919164,34.744434,32.017107,13.275998,0.011338,39.099504,39.201945,287.664511,0.653227,-0.035094,0
-79,-79,26,26,-63,-63,42,43,3442.090045,3477.724723,3442.090045,3443.597774,34.744289,32.017066,13.240905,0.011308,38.449372,39.088211,287.537012,0.65136,-0.035094,0
-78,-79,25,26,-63,-63,42,42,3452.906654,3429.004064,3452.906654,3445.481118,34.744215,32.016924,13.205811,0.011278,39.520067,39.095991,287.410646,0.649507,-0.035094,0
-78,-79,28,26,-63,-63,42,43,3463.711176,3483.081983,3463.711176,3471.182195,34.743931,32.016927,13.170717,0.011248,39.424516,39.030878,287.285403,0.647668,-0.035094,0
-79,-80,26,26,-63,-63,43,42,3474.503327,3468.17184,3474.503327,3476.002838,34.743887,32.016952,13.135624,0.011218,39.516469,39.262282,287.16127,0.645841,-0.035094,0
-79,-79,26,26,-63,-63,41,42,3485.282823,3438.009537,3485.282823,3486.561164,34.743729,32.01684,13.10053,0.011188,39.393293,39.170534,287.038233,0.644028,-0.035094,0
-79,-79,26,25,-63,-63,41,42,3496.049387,3452.570028,3496.049387,3496.7625,34.743642,32.016911,13.065437,0.011158,39.641469,39.114675,286.916282,0.642228,-0.035094,0
-79,-78,26,25,-62,-63,42,42,3506.802745,3595.968126,3506.802745,3510.292813,34.743438,32.01676,13.030343,0.011128,38.806516,39.172009,286.795404,0.640441,-0.035094,0
-78,-79,26,26,-62,-62,42,42,3517.542629,3486.901857,3517.542629,3519.939287,34.743344,32.016796,12.99525,0.011098,38.877309,39.135671,286.675588,0.638667,-0.035094,0
-79,-79,26,26,-63,-64,42,42,3528.268772,3547.418649,3528.268772,3530.19276,34.743214,32.016748,12.960156,0.011068,39.64428,39.272537,286.556821,0.636905,-0.035094,0
-79,-77,26,26,-63,-63,42,42,3538.980914,3548.777268,3538.980914,3534.266181,34.743137,32.016657,12.925062,0.011038,39.722314,39.2015,286.439093,0.635156,-0.035094,0
-79,-79,26,26,-63,-63,42,42,3549.678798,3508.153252,3549.678798,3553.946256,34.742919,32.016655,12.889969,0.011008,40.05925,39.157879,286.322392,0.63342,-0.035094,0
-78,-80,26,26,-61,-63,42,42,3560.362172,3539.663897,3560.362172,3558.4533,34.742847,32.016591,12.854875,0.010978,39.72542,39.293809,286.206708,0.631697,-0.035094,0
-79,-79,26,25,-63,-63,42,42,3571.030785,3547.570843,3571.030785,3569.15407,34.74273,32.016594,12.819782,0.010948,39.660367,39.164924,286.092028,0.629985,-0.035094,0
-79,-79,26,25,-63,-65,42,41,3581.684393,3615.945463,3581.684393,3579.035819,34.742607,32.016553,12.784688,0.010918,38.759513,39.262803,285.978343,0.628287,-0.035094,0
-78,-79,26,26,-63,-63,42,42,3592.322755,3616.645365,3592.322755,3596.131668,34.742404,32.016509,12.749594,0.010888,40.008206,39.348002,285.865641,0.6266,-0.035094,0
-79,-80,25,26,-63,-62,42,42,3602.945631,3536.451939,3602.945631,3605.266996,34.742281,32.01644,12.714501,0.010858,39.308757,39.265226,285.753911,0.624926,-0.035094,0
-79,-78,26,25,-63,-63,42,42,3613.552789,3545.5499,3613.552789,3615.610189,34.742187,32.016501,12.679407,0.010829,38.022256,39.379993,285.643145,0.623263,-0.035094,0
-79,-79,26,25,-63,-63,42,42,3624.143998,3624.296613,3624.143998,3615.362307,34.742133,32.016328,12.644314,0.010799,39.732389,39.402964,285.53333,0.621613,-0.035094,0
-79,-79,26,26,-63,-63,42,42,3634.719029,3607.207395,3634.719029,3634.160627,34.741951,32.016404,12.60922,0.010769,39.379959,39.476215,285.424457,0.619974,-0.035094,0
-79,-79,26,27,-63,-63,42,44,3645.277661,3632.64764,3645.277661,3647.587097,34.74178,32.016332,12.574127,0.010739,39.873983,39.455754,285.316516,0.618348,-0.035094,0
-79,-79,26,26,-63,-64,42,40,3655.819672,3703.150935,3655.819672,3654.732452,34.741712,32.016363,12.539033,0.010709,39.329729,39.438708,285.209497,0.616733,-0.035094,0
-78,-80,26,25,-62,-64,42,42,3666.344845,3623.09583,3666.344845,3661.039932,34.741621,32.016298,12.503939,0.010679,39.463829,39.488773,285.10339,0.61513,-0.035094,0
-79,-80,26,26,-64,-63,42,41,3676.852966,3633.619684,3676.852966,3673.786107,34.741468,32.016256,12.468846,0.010649,39.368379,39.275171,284.998186,0.613538,-0.035094,0
-79,-79,27,26,-62,-62,41,42,3687.343825,3677.065306,3687.343825,3688.428727,34.741263,32.016115,12.433752,0.010619,38.571914,39.295367,284.893875,0.611958,-0.035094,0
-79,-77,25,26,-63,-62,42,41,3697.817215,3716.844687,3697.817215,3691.741504,34.741247,32.016178,12.398659,0.010589,40.393636,39.386566,284.790447,0.610389,-0.035094,0
-79,-78,26,26,-62,-64,40,42,3708.272931,3671.860168,3708.272931,3713.002899,34.741013,32.016175,12.363565,0.010559,40.597555,39.415168,284.687893,0.608831,-0.035094,0
-79,-78,25,26,-61,-63,42,43,3718.710772,3658.882793,3718.710772,3711.281574,34.74098,32.016008,12.328471,0.010529,39.06902,39.531926,284.586205,0.607285,-0.035094,0
-80,-79,26,25,-63,-62,43,42,3729.130539,3715.949391,3729.130539,3735.960053,34.74075,32.016137,12.293378,0.010499,39.114936,39.641211,284.485372,0.60575,-0.035094,0
-79,-79,26,26,-63,-63,41,42,3739.532037,3755.111487,3739.532037,3747.0545,34.740603,32.016055,12.258284,0.010469,39.453353,39.721731,284.385387,0.604226,-0.035094,0
-80,-81,25,25,-65,-64,41,41,3749.915075,3714.508813,3749.915075,3746.274615,34.7406,32.016016,12.223191,0.010439,39.366341,39.616087,284.28624,0.602712,-0.035094,0
-79,-80,25,25,-64,-64,40,41,3760.279461,3737.644876,3760.279461,3761.923584,34.740447,32.016076,12.188097,0.010409,39.53717,39.282243,284.187922,0.60121,-0.035094,0
-80,-81,25,24,-64,-64,42,41,3770.625009,3703.003969,3770.625009,3772.575705,34.740301,32.015978,12.153003,0.010379,38.374576,39.495998,284.090426,0.599719,-0.035094,0
-80,-79,25,24,-64,-64,41,42,3780.951536,3746.270412,3780.951536,3780.03239,34.740184,32.015855,12.11791,0.010349,40.499514,39.391935,283.993742,0.598238,-0.035094,0
-80,-80,26,25,-62,-64,41,41,3791.258859,3737.632327,3791.258859,3790.380538,34.740082,32.015895,12.082816,0.010319,39.891567,39.54254,283.897862,0.596768,-0.035094,0
-80,-79,24,25,-64,-64,40,40,3801.5468,3812.376861,3801.5468,3800.366424,34.739946,32.0158,12.047723,0.010289,40.156443,39.417773,283.802778,0.595308,-0.035094,0
-80,-80,25,25,-64,-65,41,41,3811.815183,3762.194263,3811.815183,3816.049371,34.739781,32.015823,12.012629,0.010259,38.90465,39.549789,283.708481,0.593859,-0.035094,0
